Date,Section,Spp,recap,recapinsurvey,FL,BM,maturation,smolting,tagloss,handlingmortality,notes,removed,PITNumber
4/7/2021,4380,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4380,masusalmon,YES,NO,88,7,NO,NO,NO,NO,NA,NO,900_226001109949
4/7/2021,4380,masusalmon,YES,NO,118,16.4,NO,YES?,NO,NO,NA,NO,900_226001670047
4/7/2021,4380,rainbowtrout,NO,NO,82,6.3,NO,NO,NO,NO,NA,NO,900_226001671689
4/7/2021,4390,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4390,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4390,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4390,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4390,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4390,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4390,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4390,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4390,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4390,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4390,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4390,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4390,masusalmon,YES,NO,121,17.6,NO,NO,NO,NO,NA,NO,900_226001670194
4/7/2021,4390,masusalmon,YES,NO,137,23.1,NO,NO,NO,NO,NA,NO,900_226001573716
4/7/2021,4390,masusalmon,NO,NO,84,5.8,NO,NO,NO,NO,NA,NO,900_226001671657
4/7/2021,4390,masusalmon,NO,NO,88,6.8,NO,NO,NO,NO,NA,NO,900_226001671727
4/7/2021,4390,nonspottedrainbow,NO,NO,72,4.2,NO,NO,NO,NO,NA,NO,900_226001671647
4/7/2021,4400,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4400,masusalmon,YES,NO,87,6.8,NO,NO,NO,NO,NA,NO,900_226001670232
4/7/2021,4400,masusalmon,YES,NO,100,9.8,NO,NO,NO,NO,NA,NO,900_226001670107
4/7/2021,4410,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4410,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4410,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4410,masusalmon,YES,NO,138,28,NO,NO,NO,NO,NA,NO,900_226001670009
4/7/2021,4410,masusalmon,YES,NO,83,5.9,NO,NO,NO,NO,NA,NO,900_226001109884
4/7/2021,4410,masusalmon,YES,NO,97,9,NO,NO,NO,NO,NA,NO,900_226001670160
4/7/2021,4410,rainbowtrout,YES,NO,118,17.5,NO,NO,NO,NO,NA,NO,900_226001670178
4/7/2021,4410,nonspottedrainbow,NO,NO,57,1.9,NO,NO,NO,NO,NA,NO,900_226001671680
4/7/2021,4420,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4420,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4420,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4420,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4420,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4420,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4420,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4430,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4430,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4430,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4430,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4430,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4430,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4430,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4430,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4430,masusalmon,YES,NO,128,22.1,NO,NO,NO,NO,NA,NO,900_226001670088
4/7/2021,4430,masusalmon,YES,NO,117,16,NO,NO,NO,NO,NA,NO,900_226001110496
4/7/2021,4430,masusalmon,YES,NO,103,10.8,NO,NO,NO,NO,NA,NO,900_226001670186
4/7/2021,4430,masusalmon,YES,NO,143,31.3,NO,NO,NO,NO,NA,NO,900_226001573647
4/7/2021,4430,masusalmon,YES,NO,122,19.5,NO,NO,NO,NO,NA,NO,900_226001573723
4/7/2021,4430,masusalmon,NO,NO,160,39.1,NO,NO,NO,NO,NA,NO,900_226001671669
4/7/2021,4430,rainbowtrout,YES,NO,173,51.2,egg,NO,NO,NO,NA,NO,900_226001110488
4/7/2021,4430,rainbowtrout,YES,NO,121,19.6,NO,NO,NO,NO,NA,NO,900_226001670096
4/7/2021,4430,rainbowtrout,YES,NO,193,69.3,NO,NO,NO,NO,NA,NO,900_226001573635
4/7/2021,4430,rainbowtrout,YES,NO,136,30.8,sperm,NO,NO,NO,NA,NO,900_226001110413
4/7/2021,4430,rainbowtrout,NO,NO,66,3.3,NO,NO,NO,NO,NA,NO,900_226001671619
4/7/2021,4430,whitespottedchar,YES,NO,137,22.5,NO,NO,NO,NO,NA,NO,900_226001110433
4/7/2021,4440,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4440,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4440,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4440,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4440,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4440,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4440,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4440,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4440,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4440,masusalmon,YES,NO,90,7.2,NO,NO,NO,NO,NA,NO,900_226001670198
4/7/2021,4440,masusalmon,YES,NO,118,16.5,NO,NO,NO,NO,NA,NO,900_226001573699
4/7/2021,4440,masusalmon,YES,NO,90,7.6,NO,NO,NO,NO,NA,NO,900_226001109766
4/7/2021,4440,masusalmon,NO,NO,85,6.2,NO,NO,NO,NO,NA,NO,900_226001671658
4/7/2021,4440,nonspottedrainbow,NO,NO,77,5.1,NO,NO,NO,NO,NA,NO,900_226001671663
4/7/2021,4440,whitespottedchar,NO,NO,92,7.1,NO,NO,NO,NO,NA,NO,900_226001671713
4/7/2021,4450,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4450,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4450,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4450,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4450,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4450,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4450,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4450,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4450,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4450,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4450,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4450,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4450,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4450,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4450,masusalmon,YES,NO,165,42.5,NO,NO,NO,NO,NA,NO,900_226001573592
4/7/2021,4450,masusalmon,YES,NO,132,21,NO,NO,NO,NO,NA,NO,900_226001670216
4/7/2021,4450,masusalmon,YES,NO,150,28.1,NO,NO,NO,NO,NA,NO,900_226001670214
4/7/2021,4450,masusalmon,YES,NO,136,27.5,NO,NO,NO,NO,NA,NO,900_226001109973
4/7/2021,4450,masusalmon,NO,NO,123,16.9,NO,NO,NO,NO,NA,NO,900_226001671520
4/7/2021,4450,masusalmon,NO,NO,156,41,NO,NO,NO,NO,NA,NO,900_226001671636
4/7/2021,4450,masusalmon,NO,NO,85,6.5,NO,NO,NO,NO,NA,NO,900_226001671516
4/7/2021,4450,masusalmon,NO,NO,75,4.1,NO,NO,NO,NO,NA,NO,900_226001671535
4/7/2021,4450,masusalmon,NO,NO,87,6.2,NO,NO,NO,NO,NA,NO,900_226001671536
4/7/2021,4450,rainbowtrout,NO,NO,93,9.5,NO,NO,NO,NO,NA,NO,900_226001671327
4/7/2021,4460,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4460,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4460,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4460,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4460,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4460,masusalmon,YES,NO,198,53.4,NO,NO,NO,NO,NA,NO,900_26000330885
4/7/2021,4460,masusalmon,YES,NO,98,9.6,NO,YES?,NO,NO,NA,NO,900_226001670064
4/7/2021,4460,masusalmon,YES,NO,101,9.5,NO,NO,NO,NO,NA,NO,900_226001670180
4/7/2021,4460,masusalmon,YES,NO,106,11.2,NO,NO,NO,NO,NA,NO,900_226001573508
4/7/2021,4460,nonspottedrainbow,NO,NO,82,6.4,NO,NO,NO,NO,NA,NO,900_226001671686
4/7/2021,4470,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4470,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4470,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4470,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4470,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4470,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4470,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4480,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4480,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4480,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4480,masusalmon,YES,NO,70,3.7,NO,NO,NO,NO,NA,NO,900_226001670170
4/7/2021,4490,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4490,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4490,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4490,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4490,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4490,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4490,masusalmon,YES,NO,123,17.3,NO,NO,NO,NO,NA,NO,900_226001573645
4/7/2021,4490,masusalmon,NO,NO,135,25.6,NO,NO,NO,NO,NA,NO,900_226001671635
4/7/2021,4490,masusalmon,NO,NO,121,18.5,NO,NO,NO,NO,NA,NO,900_226001671623
4/7/2021,4490,whitespottedchar,YES,NO,203,74.8,NO,NO,NO,NO,NA,NO,900_226000498865
4/7/2021,4500,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4500,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4500,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4500,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4500,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4500,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4500,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4500,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4500,masusalmon,YES,NO,100,10.6,NO,NO,NO,NO,NA,NO,900_226001670148
4/7/2021,4500,masusalmon,YES,NO,95,8.8,NO,NO,NO,NO,NA,NO,900_226001670130
4/7/2021,4500,masusalmon,YES,NO,95,8.2,NO,NO,NO,NO,NA,NO,900_226001670144
4/7/2021,4500,masusalmon,NO,NO,86,6.4,NO,NO,NO,NO,NA,NO,900_226001671715
4/7/2021,4500,masusalmon,NO,NO,84,5.7,NO,NO,NO,NO,NA,NO,900_226001671617
4/7/2021,4500,nonspottedrainbow,NO,NO,83,6.8,NO,NO,NO,NO,NA,NO,900_226001671609
4/7/2021,4510,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4510,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4510,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4510,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4510,masusalmon,YES,NO,171,49.7,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4510,masusalmon,YES,NO,130,20.9,NO,NO,NO,NO,NA,NO,900_226001670067
4/7/2021,4510,masusalmon,YES,NO,160,42.9,NO,NO,NO,NO,NA,NO,900_226000498866
4/7/2021,4510,masusalmon,YES,NO,122,18,NO,NO,NO,NO,NA,NO,900_226001110469
4/7/2021,4510,masusalmon,YES,NO,93,8,NO,NO,NO,NO,NA,NO,900_226001670156
4/7/2021,4510,masusalmon,YES,NO,147,29.4,NO,NO,NO,NO,NA,NO,900_226001670035
4/7/2021,4510,masusalmon,NO,NO,117,15.7,NO,NO,NO,NO,NA,NO,900_226001671743
4/7/2021,4510,masusalmon,NO,NO,120,17.4,NO,YES?,NO,NO,NA,NO,900_226001671611
4/7/2021,4510,rainbowtrout,YES,NO,200,96.3,NO,NO,NO,NO,NA,NO,900_226000498841
4/7/2021,4510,rainbowtrout,YES,NO,198,79.3,sperm,NO,NO,NO,NA,NO,900_226000493807
4/7/2021,4510,rainbowtrout,YES,NO,326,334.5,sperm,NO,NO,NO,NA,NO,900_26000330427
4/7/2021,4510,rainbowtrout,NO,NO,76,4.6,NO,NO,NO,NO,NA,NO,900_226001671589
4/7/2021,4510,whitespottedchar,YES,NO,220,88.6,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4510,whitespottedchar,NO,NO,87,6.7,NO,NO,NO,NO,NA,NO,900_226001671606
4/7/2021,4520,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4520,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4520,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4520,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4520,masusalmon,YES,NO,130,21.1,NO,NO,NO,NO,NA,NO,900_226001670083
4/7/2021,4520,masusalmon,YES,NO,146,29.9,NO,NO,NO,NO,NA,NO,900_226001110608
4/7/2021,4520,masusalmon,YES,NO,144,28,NO,NO,NO,NO,NA,NO,900_226001573688
4/7/2021,4520,masusalmon,YES,NO,109,12.5,NO,NO,YES,NO,NA,NO,900_226001671734
4/7/2021,4520,masusalmon,NO,NO,157,36.9,NO,NO,NO,NO,NA,NO,900_226001671731
4/7/2021,4520,rainbowtrout,YES,NO,242,131.1,egg,NO,NO,NO,NA,NO,900_226001573702
4/7/2021,4520,rainbowtrout,YES,NO,194,72.4,sperm,NO,NO,NO,NA,NO,900_226001110520
4/7/2021,4520,rainbowtrout,YES,NO,280,233,egg,NO,NO,NO,NA,NO,900_226001111319
4/7/2021,4520,whitespottedchar,YES,NO,153,33.2,NO,NO,YES,NO,NA,NO,900_226001671559
4/7/2021,4530,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4530,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4530,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4530,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4530,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4530,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4530,masusalmon,YES,NO,152,38.5,NO,NO,YES,NO,NA,NO,900_226001671604
4/7/2021,4530,masusalmon,YES,NO,126,20.2,NO,NO,NO,NO,NA,NO,900_226001110458
4/7/2021,4530,masusalmon,YES,NO,151,33.1,NO,NO,NO,NO,NA,NO,900_226001110590
4/7/2021,4530,masusalmon,YES,NO,116,17.1,NO,NO,NO,NO,NA,NO,900_226001670211
4/7/2021,4530,masusalmon,YES,NO,105,11.7,NO,NO,NO,NO,NA,NO,900_226001670163
4/7/2021,4530,masusalmon,YES,NO,152,34.3,NO,NO,NO,NO,NA,NO,900_226000498875
4/7/2021,4530,masusalmon,YES,NO,121,18.4,NO,NO,NO,NO,NA,NO,900_226001110565
4/7/2021,4530,masusalmon,YES,NO,138,25.1,NO,NO,NO,NO,NA,NO,900_226001670175
4/7/2021,4530,masusalmon,YES,NO,119,16.1,NO,NO,NO,NO,NA,NO,900_226001670213
4/7/2021,4530,masusalmon,YES,NO,103,10.6,NO,NO,NO,NO,NA,NO,900_226001670071
4/7/2021,4530,masusalmon,YES,NO,97,9.5,NO,NO,NO,NO,NA,NO,900_226001109810
4/7/2021,4530,masusalmon,NO,NO,105,11.6,NO,NO,NO,NO,NA,NO,900_226001671544
4/7/2021,4530,rainbowtrout,YES,NO,157,47.2,sperm,NO,NO,NO,NA,NO,900_226001110457
4/7/2021,4530,rainbowtrout,YES,NO,126,25.7,NO,NO,NO,NO,NA,NO,900_226001110475
4/7/2021,4530,nonspottedrainbow,NO,NO,91,8.1,NO,NO,NO,NO,NA,NO,900_226001671738
4/7/2021,4540,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4540,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4540,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4540,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4540,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4540,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4540,masusalmon,YES,NO,98,9.8,NO,NO,NO,NO,NA,NO,900_226001670033
4/7/2021,4540,masusalmon,YES,NO,87,4.9,NO,NO,NO,NO,NA,NO,900_226001109817
4/7/2021,4540,masusalmon,YES,NO,80,5.1,NO,NO,NO,NO,NA,NO,900_226001670077
4/7/2021,4550,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4550,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4550,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4550,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4550,masusalmon,YES,NO,113,14.6,NO,NO,NO,NO,NA,NO,900_226001110403
4/7/2021,4550,masusalmon,YES,NO,102,10.2,NO,NO,NO,NO,NA,NO,900_226001670056
4/7/2021,4550,masusalmon,YES,NO,79,5,NO,NO,NO,NO,NA,NO,900_226001670145
4/7/2021,4550,masusalmon,YES,NO,81,5.7,NO,NO,NO,NO,NA,NO,900_226001670140
4/7/2021,4560,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4560,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4560,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4560,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4560,masusalmon,YES,NO,135,22.1,NO,NO,NO,NO,NA,NO,900_226001110529
4/7/2021,4560,masusalmon,YES,NO,85,6.3,NO,NO,NO,NO,NA,NO,900_226001670230
4/7/2021,4580,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4580,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4580,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4580,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4580,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4580,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4580,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4580,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4580,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4580,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4580,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4580,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4590,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4590,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4590,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4590,masusalmon,YES,NO,86,6.8,NO,NO,NO,NO,NA,NO,900_226001670242
4/7/2021,4590,masusalmon,YES,NO,102,10.6,NO,NO,NO,NO,NA,NO,900_226001110594
4/7/2021,4590,masusalmon,NO,NO,128,19.2,NO,NO,NO,NO,NA,NO,900_226001671683
4/7/2021,4590,masusalmon,NO,NO,97,9.3,NO,NO,NO,NO,NA,NO,900_226001671512
4/7/2021,4590,masusalmon,NO,NO,74,4.3,NO,NO,NO,NO,NA,NO,900_226001671624
4/7/2021,4590,masusalmon,NO,NO,81,4.9,NO,NO,NO,NO,NA,NO,900_226001671587
4/7/2021,4600,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4600,sculpin,NO,NO,NA,NA,NO,NO,NO,NO,NA,YES,NA
4/7/2021,4600,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4600,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4600,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4600,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4600,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
4/7/2021,4600,masusalmon0+,NO,NO,NA,NA,NO,NO,NO,NO,NA,NO,NA
