Date,Section,ID,Spp,recap,recapinsurvey,FL,BM,maturation,tagloss,injury,handlingmortality,notes,PITNumber,PITNumber2,life_stage,occasion,smolting,removed
4/2/2021,870,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,870,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,870,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,870,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,870,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,870,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,870,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,870,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,870,NA,masusalmon,YES,NO,99,10.5,NO,YES,NA,NO,NA,900_226001671033,NA,NA,2,NO,NO
4/2/2021,870,NA,masusalmon,YES,NO,98,10.7,NO,NO,NA,NO,NA,900_226001108744,NA,NA,2,NO,NO
4/2/2021,870,NA,masusalmon,YES,NO,122,18.8,NO,NO,NA,NO,NA,900_226001108756,NA,NA,2,NO,NO
4/2/2021,870,NA,masusalmon,YES,NO,128,20.5,NO,NO,NA,NO,NA,900_226001109558,NA,NA,2,NO,NO
4/2/2021,870,NA,masusalmon,YES,NO,111,15,NO,NO,NA,NO,NA,900_226001108717,NA,NA,2,NO,NO
4/2/2021,870,NA,masusalmon,YES,NO,110,14.6,NO,NO,NA,NO,NA,900_226001109181,NA,NA,2,NO,NO
4/2/2021,870,NA,masusalmon,YES,NO,130,22.8,NO,NO,NA,NO,NA,900_226001047749,NA,NA,2,NO,NO
4/2/2021,870,NA,masusalmon,NO,NO,99,9.9,NO,NO,NA,NO,NA,900_226001671012,NA,NA,2,NO,NO
4/2/2021,870,NA,masusalmon,NO,NO,80,5,NO,NO,NA,NO,NA,900_226001671092,NA,NA,2,NO,NO
4/2/2021,870,NA,masusalmon,NO,NO,103,10.8,NO,NO,NA,NO,NA,900_226001671056,NA,NA,2,NO,NO
4/2/2021,870,NA,masusalmon,NO,NO,109,13.6,NO,NO,NA,NO,NA,900_226001671240,NA,NA,2,NO,NO
4/2/2021,870,NA,masusalmon,NO,NO,107,12.7,NO,NO,NA,NO,NA,900_226001671128,NA,NA,2,NO,NO
4/2/2021,880,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,880,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,880,NA,masusalmon,YES,NO,112,14.5,NO,NO,NA,NO,NA,900_226001109498,NA,NA,2,NO,NO
4/2/2021,880,NA,masusalmon,YES,NO,110,12.3,NO,NO,NA,NO,NA,900_226001108773,NA,NA,2,NO,NO
4/2/2021,880,NA,rainbowtrout,YES,NO,132,27.3,NO,NO,NA,NO,NA,900_226001110949,NA,NA,2,NO,NO
4/2/2021,880,NA,nonspottedrainbow,YES,NO,122,20.2,NO,NO,NA,NO,NA,900_226001108734,NA,NA,2,NO,NO
4/2/2021,890,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,890,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,890,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,890,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,890,NA,masusalmon,YES,NO,114,15.5,NO,NO,NA,NO,NA,900_226001108746,NA,NA,2,NO,NO
4/2/2021,890,NA,masusalmon,YES,NO,105,12.3,NO,NO,NA,NO,NA,900_226001108758,NA,NA,2,NO,NO
4/2/2021,890,NA,masusalmon,YES,NO,137,28.3,NO,NO,NA,NO,NA,900_226001110007,NA,NA,2,NO,NO
4/2/2021,890,NA,masusalmon,NO,NO,127,21.6,NO,NO,NA,NO,NA,900_226001671107,NA,NA,2,NO,NO
4/2/2021,890,NA,masusalmon,NO,NO,104,11.5,NO,NO,NA,NO,NA,900_226001671145,NA,NA,2,NO,NO
4/2/2021,900,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,900,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,900,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,900,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,900,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,900,NA,masusalmon,YES,NO,131,24.8,NO,NO,NA,NO,NA,900_226001109345,NA,NA,2,NO,NO
4/2/2021,900,NA,masusalmon,YES,NO,109,13.9,NO,NO,NA,NO,NA,900_226001108721,NA,NA,2,NO,NO
4/2/2021,900,NA,masusalmon,YES,NO,104,10.3,NO,NO,NA,NO,NA,900_226001109364,NA,NA,2,NO,NO
4/2/2021,900,NA,masusalmon,NO,NO,112,15.3,NO,NO,NA,NO,NA,900_226001671007,NA,NA,2,NO,NO
4/2/2021,900,NA,nonspottedrainbow,NO,NO,108,14.5,NO,NO,NA,NO,NA,900_226001671086,NA,NA,2,NO,NO
4/2/2021,910,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,910,NA,masusalmon,YES,NO,153,37.2,NO,NO,NA,NO,NA,900_226001108716,NA,NA,2,NO,NO
4/2/2021,910,NA,masusalmon,NO,NO,113,13.8,NO,NO,NA,NO,NA,900_226001671060,NA,NA,2,NO,NO
4/2/2021,910,NA,masusalmon,NO,NO,101,10.3,NO,NO,NA,NO,NA,900_226001671180,NA,NA,2,NO,NO
4/2/2021,920,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,920,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,920,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,920,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,920,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,920,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,920,NA,masusalmon,YES,NO,156,36.8,NO,NO,NA,NO,NA,900_226001110713,NA,NA,2,NO,NO
4/2/2021,920,NA,masusalmon,YES,NO,123,22.9,NO,NO,NA,NO,NA,900_226001110016,NA,NA,2,NO,NO
4/2/2021,920,NA,masusalmon,YES,NO,134,25.2,NO,NO,NA,NO,NA,900_226001110062,NA,NA,2,NO,NO
4/2/2021,920,NA,rainbowtrout,NO,NO,125,21,NO,NO,NA,NO,NA,900_226001671115,NA,NA,2,NO,NO
4/2/2021,930,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,930,NA,masusalmon,NO,NO,102,10.3,NO,NO,NA,NO,NA,900_226001671175,NA,NA,2,NO,NO
4/2/2021,940,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,940,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,940,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,940,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,940,NA,masusalmon,YES,NO,81,5.5,NO,NO,NA,NO,NA,900_226001108765,NA,NA,2,NO,NO
4/2/2021,940,NA,masusalmon,YES,NO,120,17.6,NO,NO,NA,NO,NA,900_226001109863,NA,NA,2,NO,NO
4/2/2021,940,NA,masusalmon,YES,NO,129,21.4,NO,NO,NA,NO,NA,900_226001111367,NA,NA,2,NO,NO
4/2/2021,940,NA,masusalmon,YES,NO,145,31.8,NO,NO,NA,NO,NA,900_226001110455,NA,NA,2,NO,NO
4/2/2021,940,NA,masusalmon,NO,NO,103,12.4,NO,NO,NA,NO,NA,900_226001671199,NA,NA,2,NO,NO
4/2/2021,940,NA,masusalmon,NO,NO,119,16.4,NO,NO,NA,NO,NA,900_226001671059,NA,NA,2,NO,NO
4/2/2021,940,NA,masusalmon,NO,NO,109,13.2,NO,NO,NA,NO,NA,900_226001671195,NA,NA,2,NO,NO
4/2/2021,950,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,950,NA,masusalmon,YES,NO,143,28.5,NO,NO,NA,NO,NA,900_226001108775,NA,NA,2,NO,NO
4/2/2021,950,NA,masusalmon,YES,NO,156,38.5,NO,NO,NA,NO,NA,900_226001047867,NA,NA,2,NO,NO
4/2/2021,950,NA,masusalmon,YES,NO,134,23.5,NO,NO,NA,NO,NA,900_226001109963,NA,NA,2,NO,NO
4/2/2021,950,NA,masusalmon,YES,NO,120,18.2,NO,NO,NA,NO,NA,900_226001108803,NA,NA,2,NO,NO
4/2/2021,950,NA,masusalmon,NO,NO,123,19.7,NO,NO,NA,NO,NA,900_226001671229,NA,NA,2,NO,NO
4/2/2021,950,NA,rainbowtrout,YES,NO,154,43.5,NO,NO,NA,NO,NA,900_226000493443,NA,NA,2,NO,NO
4/2/2021,950,NA,rainbowtrout,YES,NO,216,100.8,NO,NO,NA,NO,NA,900_226001047883,NA,NA,2,NO,NO
4/2/2021,950,NA,whitespottedchar,YES,NO,190,61.7,NO,NO,NA,NO,NA,900_226001111184,NA,NA,2,NO,NO
4/2/2021,950,NA,whitespottedchar,YES,NO,222,95.1,NO,NO,NA,NO,NA,900_228000643094,NA,NA,2,NO,NO
4/2/2021,950,NA,whitespottedchar,YES,NO,228,100.8,NO,NO,NA,NO,NA,900_226001573917,NA,NA,2,NO,NO
4/2/2021,960,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,960,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,960,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,960,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,960,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,960,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,960,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,960,NA,rainbowtrout,NO,NO,83,6.1,NO,NO,NA,NO,NA,900_226001671017,NA,NA,2,NO,NO
4/2/2021,970,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,970,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,970,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,970,NA,whitespottedchar,YES,NO,205,78.2,NO,NO,NA,NO,NA,900_226000493436,NA,NA,2,NO,NO
4/2/2021,980,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,980,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,980,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,980,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,980,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,980,NA,masusalmon,YES,NO,102,10.9,NO,NO,NA,NO,NA,900_226001109570,NA,NA,2,NO,NO
4/2/2021,980,NA,masusalmon,YES,NO,106,12.1,NO,NO,NA,NO,NA,900_226001109448,NA,NA,2,NO,NO
4/2/2021,980,NA,masusalmon,NO,NO,101,9.6,NO,NO,NA,NO,NA,900_226001671204,NA,NA,2,NO,NO
4/2/2021,980,NA,masusalmon,NO,NO,157,44,NO,NO,NA,NO,NA,900_226001671068,NA,NA,2,NO,NO
4/2/2021,980,NA,rainbowtrout,YES,NO,186,62.6,NO,NO,NA,NO,NA,900_226001111266,NA,NA,2,NO,NO
4/2/2021,980,NA,rainbowtrout,NO,NO,78,6,NO,NO,NA,NO,NA,900_226001671029,NA,NA,2,NO,NO
4/2/2021,990,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,990,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,990,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,990,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,990,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,990,NA,masusalmon,YES,NO,156,40.4,NO,NO,NA,NO,NA,900_226001110098,NA,NA,2,NO,NO
4/2/2021,990,NA,masusalmon,NO,NO,135,23.5,NO,NO,NA,NO,NA,900_226001671110,NA,NA,2,NO,NO
4/2/2021,1000,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,1000,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,1000,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,1000,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,1000,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,YES
4/2/2021,1000,NA,masusalmon,YES,NO,111,14.3,NO,NO,NA,NO,NA,900_226001109778,NA,NA,2,NO,NO
4/2/2021,1000,NA,masusalmon,YES,NO,107,12.1,NO,NO,NA,NO,NA,900_226001109135,NA,NA,2,NO,NO
4/2/2021,1000,NA,masusalmon,YES,NO,150,36.1,NO,NO,NA,NO,NA,900_226001108837,NA,NA,2,NO,NO
4/2/2021,1000,NA,masusalmon,NO,NO,115,14.5,NO,NO,NA,NO,NA,900_226001671232,NA,NA,2,NO,NO
4/2/2021,1010,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1010,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1010,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1010,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1010,NA,masusalmon,YES,NO,90,8.1,NO,NO,NA,NO,NA,900_226001108887,NA,NA,2,NO,NO
4/2/2021,1010,NA,masusalmon,YES,NO,139,26.9,NO,NO,NA,NO,NA,900_226001110092,NA,NA,2,NO,NO
4/2/2021,1010,NA,masusalmon,NO,NO,122,18.6,NO,NO,NA,NO,NA,900_226001671184,NA,NA,2,NO,NO
4/2/2021,1010,NA,masusalmon,NO,NO,88,8.2,NO,NO,NA,NO,NA,900_226001671219,NA,NA,2,NO,NO
4/2/2021,1010,NA,masusalmon,NO,NO,122,19.1,NO,NO,NA,NO,NA,900_226001671118,NA,NA,2,NO,NO
4/2/2021,1020,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1020,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1020,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1020,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1020,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1030,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1030,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1030,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1030,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1030,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1030,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1030,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1030,NA,masusalmon,YES,NO,101,10.4,NO,NO,NA,NO,NA,900_226001108807,NA,NA,2,NO,NO
4/2/2021,1030,NA,masusalmon,NO,NO,109,14,NO,NO,NA,NO,NA,900_226001671193,NA,NA,2,NO,NO
4/2/2021,1030,NA,masusalmon,NO,NO,86,6.5,NO,NO,NA,NO,NA,900_226001671155,NA,NA,2,NO,NO
4/2/2021,1030,NA,masusalmon,NO,NO,110,14.4,NO,NO,NA,NO,NA,900_226001671134,NA,NA,2,NO,NO
4/2/2021,1040,NA,lamprey,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1050,NA,masusalmon,NO,NO,118,16.5,NO,NO,NA,NO,NA,900_226001671148,NA,NA,2,NO,NO
4/2/2021,1050,NA,masusalmon,NO,NO,128,21.1,NO,NO,NA,NO,NA,900_226001671070,NA,NA,2,NO,NO
4/2/2021,1060,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1060,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1060,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1060,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1070,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1070,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1070,NA,masusalmon,YES,NO,162,41.6,NO,NO,NA,NO,NA,900_226001047836,NA,NA,2,NO,NO
4/2/2021,1070,NA,masusalmon,YES,NO,156,37.6,NO,NO,NA,NO,NA,900_226001110547,NA,NA,2,NO,NO
4/2/2021,1070,NA,masusalmon,YES,NO,148,34,NO,NO,NA,NO,NA,900_226001110649,NA,NA,2,NO,NO
4/2/2021,1070,NA,masusalmon,NO,NO,144,29.5,NO,NO,NA,NO,NA,900_226001671113,NA,NA,2,NO,NO
4/2/2021,1070,NA,masusalmon,NO,NO,90,7.3,NO,NO,NA,NO,NA,900_226001671230,NA,NA,2,NO,NO
4/2/2021,1070,NA,rainbowtrout,YES,NO,124,22.2,NO,NO,NA,NO,NA,900_226001110762,NA,NA,2,NO,NO
4/2/2021,1070,NA,loach,NO,NO,116,9.9,NO,NO,NA,NO,NA,900_226001671140,NA,NA,2,NO,NO
4/2/2021,1080,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1080,NA,masusalmon,YES,NO,120,17.9,NO,NO,NA,NO,NA,900_226001108825,NA,NA,2,NO,NO
4/2/2021,1080,NA,masusalmon,YES,NO,88,6.6,NO,NO,NA,NO,NA,900_226001108889,NA,NA,2,NO,NO
4/2/2021,1080,NA,masusalmon,YES,NO,130,22.5,NO,NO,NA,NO,NA,900_226001108823,NA,NA,2,NO,NO
4/2/2021,1080,NA,masusalmon,YES,NO,111,12.8,NO,NO,NA,NO,NA,900_226001109981,NA,NA,2,NO,NO
4/2/2021,1080,NA,masusalmon,YES,NO,128,22.2,NO,NO,NA,NO,NA,900_226001110089,NA,NA,2,NO,NO
4/2/2021,1080,NA,masusalmon,YES,NO,114,16.3,NO,NO,NA,NO,NA,900_226001111232,NA,NA,2,NO,NO
4/2/2021,1080,NA,masusalmon,YES,NO,110,13.5,NO,NO,NA,NO,NA,900_226001108873,NA,NA,2,NO,NO
4/2/2021,1080,NA,rainbowtrout,YES,NO,118,18.2,NO,NO,NA,NO,NA,900_226001110582,NA,NA,2,NO,NO
4/2/2021,1080,NA,rainbowtrout,YES,NO,126,25.8,NO,NO,NA,NO,NA,900_226001111465,NA,NA,2,NO,NO
4/2/2021,1080,NA,rainbowtrout,YES,NO,149,36.8,NO,NO,NA,NO,NA,900_226001110663,NA,NA,2,NO,NO
4/2/2021,1090,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1090,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1090,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1090,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1090,NA,masusalmon,YES,NO,122,18,NO,NO,NA,NO,NA,900_226001108856,NA,NA,2,NO,NO
4/2/2021,1100,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1100,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1100,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1100,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1100,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1100,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1100,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1100,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1100,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1100,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1100,NA,masusalmon,NO,NO,88,8.8,NO,NO,NA,NO,NA,900_226001671215,NA,NA,2,NO,NO
4/2/2021,1100,NA,masusalmon,YES,NO,119,16.9,NO,NO,NA,NO,NA,900_226001108832,NA,NA,2,NO,NO
4/2/2021,1110,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1110,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1110,NA,masusalmon,YES,NO,108,12.6,NO,NO,NA,NO,NA,900_226001108882,NA,NA,2,NO,NO
4/2/2021,1120,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1120,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1120,NA,masusalmon,YES,NO,139,28.5,NO,NO,NA,NO,NA,900_226001108852,NA,NA,2,NO,NO
4/2/2021,1120,NA,masusalmon,YES,NO,112,14.8,NO,NO,NA,NO,NA,900_226001108840,NA,NA,2,NO,NO
4/2/2021,1120,NA,masusalmon,YES,NO,117,16,NO,NO,NA,NO,NA,900_226001109318,NA,NA,2,NO,NO
4/2/2021,1120,NA,masusalmon,YES,NO,89,7,NO,NO,NA,NO,NA,900_226001108858,NA,NA,2,NO,NO
4/2/2021,1120,NA,masusalmon,YES,NO,112,15.3,NO,NO,NA,NO,NA,900_226001108816,NA,NA,2,NO,NO
4/2/2021,1120,NA,rainbowtrout,YES,NO,67,3.4,NO,NO,NA,NO,NA,900_226001108834,NA,NA,2,NO,NO
4/2/2021,1130,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1130,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1130,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1130,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1130,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1130,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1130,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1130,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1130,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1130,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1130,NA,masusalmon,NO,NO,107,13.6,NO,NO,NA,NO,NA,900_226001671149,NA,NA,2,NO,NO
4/2/2021,1140,NA,sculpin,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,NA,2,NO,NO
4/2/2021,1140,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
4/2/2021,1140,NA,masusalmon,NO,NO,NA,NA,NO,NO,NA,NO,NA,NA,NA,fry,2,NO,NO
